Lineage	Mean.Tree.Ratio	Mean.Total.Ratio	Mean.Total.Ratio.Var	Mean.Tree.Av.AD	Mean.Total.Av.AD	Mean.Sig
B.1.1.458	0	0.650943396226415	0.00943396226415094	0	6	0.5
B.1.93	0	0.641341522901411	0.00354209535466743	0	9.17083333333333	0.726798080934501
B.1.595	0	0.637200953676788	0.00382920685484687	0	10.7696408529742	0.792442877660269
B.1.1.129	0	0.650793650793651	0.0158730158730159	0	10.2857142857143	0.521739130434783
B.1.1.339	0	0.650139093438063	0.00912289314351172	0	6	0.5
B.1.1.500	0	0.641920021230366	0.0119006153488912	0	10.5119047619048	0.507246376811594
B.1.1.291	0	0.628937199845237	0.00707390930506704	0	10.1726682408501	0.646159100315376
B.1.526	0	0.641122807017544	0.00571929824561403	0	10.625	0.768695652173913
B.1.177.43	0	0.604502829130286	0.0285012519714485	0	5.66666666666667	0.517857142857143
B.1.1.385	0	0.630568356374808	0.0138248847926267	0	10.8428571428572	0.508695652173914
B.1.490	0	0.650510204081633	0.00255102040816327	0	10.25	0.82
B.1.1.153	0	0.643101879644063	0.00803876801279319	0	11.5089285714286	0.665434782608696
B.1.1.121	0	0.61756734566774	0.010645176988707	0	10.8044444444445	0.509559570863919
B.1.1.261	0	0.644834306264574	0.00789817309510304	0	6	0.5
B.1.614	0	0.65015479876161	0.00309597523219814	0	5.33333333333333	0.666666666666667
B.1.612	0	0.628780988297931	0.0107965294338762	0	7.06666666666667	0.60752688172043
B.1.177.5	0	0.579590874811463	0.0362085218702866	0	4	0.5
B.1.1.30	0	0.628756323141916	0.0119083800227868	0	9.22857142857143	0.505797101449276
B.1.1.329	0	0.629817064027591	0.0111097479518532	0	10.8833333333333	0.498550724637681
B.1.1.205	0	0.642352330934319	0.00704143162808794	0	8.36363636363635	0.648648648648648
B.1.177.11	0	0.598420375268346	0.0207179743162788	0	5.33333333333334	0.514285714285714
B.1.1.132	0	0.630728631722305	0.0139312815132089	0	12.1220238095238	0.521583850931677
B.1.1.26	0	0.649076517150396	0.00263852242744063	0	10.25	0.82
B.1.12	0	0.648854961832061	0.00254452926208651	0	10.25	0.82
B.1.569	0	0.64512507415835	0.00274104279781618	0	7.79166666666667	0.743333333333333
AD.2.1	0	0.64873417721519	0.00316455696202532	0	5.33333333333333	0.666666666666667
B.1.1.117	0	0.64156570363467	0.0115563839701771	0	8.14285714285715	0.510869565217392
B.1.475	0	0.648578811369509	0.00258397932816537	0	10.25	0.82
B.1.500	0	0.648484848484848	0.00303030303030303	0	5.33333333333333	0.666666666666667
B.1.94	0	0.63635319523145	0.00314245201515802	0	9.34806397306396	0.769549549549549
B.1.281	0	0.625074309448747	0.00612137902474727	0	9.98989898989898	0.774354354354354
B.1.530	0	0.643223010244287	0.0119610491950918	0	11.625	0.688571428571429
B.1.585	0	0.648148148148148	0.00308641975308642	0	5.33333333333333	0.666666666666667
B.1.203	0	0.642400185772103	0.00778239656219537	0	10.3888888888889	0.737142857142857
B.1.1.61	0	0.627504153229747	0.0112259356982312	0	8.7	0.497826086956522
B.1.177.81	0	0.611700303083642	0.00980878178709087	0	3	0.246693121693122
B.1.313	0	0.63922497807894	0.00289338878621306	0	10.8623737373737	0.817657657657658
B.1.1.177	0	0.631887188208617	0.0106205593348451	0	11.0304232804233	0.618458498023716
B.1.1.49	0	0.648	0.008	0	6	0.5
B.1.1.159	0	0.646121593291405	0.0118448637316562	0	10.625	0.5
B.1.23	0	0.647651006711409	0.00671140939597315	0	7.6	0.558823529411765
B.1.158	0	0.647540983606557	0.00273224043715847	0	10.25	0.82
B.1.1.200	0	0.634159277465484	0.00753100720496114	0	8.6888888888889	0.584054252199414
B.1.1.436	0	0.631310174342961	0.0100507416081187	0	8.14285714285715	0.510869565217392
B.1.1.43	0	0.647482014388489	0.00719424460431655	0	6	0.5
B.1.429	0	0.635015805676238	0.00454222271872768	0	11.5833333333333	0.799697810669133
